establishment_id,sequence_num,establishment_type,region,days_since_last_inspection,prev_inspection_count,prev_violation_count,prev_critical_violation_count,prev_major_violation_count,prev_minor_violation_count,unresolved_violation_count,recurring_violation_count,temp_control_violation_count,sanitation_violation_count,pest_violation_count,failed_corrective_action_count,corrective_action_success_rate,target_serious_violation
est-080,5,Bakery,Nob Hill,78,4,1,0,0,1,0,0,0,0,0,0,1.0,0
est-080,6,Bakery,Nob Hill,76,5,1,0,0,1,0,0,0,0,0,0,1.0,0
est-080,7,Bakery,Nob Hill,76,6,1,0,0,1,0,0,0,0,0,0,1.0,0
est-080,8,Bakery,Nob Hill,115,7,1,0,0,1,0,0,0,0,0,0,1.0,0
est-081,2,School/College Cafeteria,North Beach,86,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-081,3,School/College Cafeteria,North Beach,84,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-081,4,School/College Cafeteria,North Beach,48,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-081,5,School/College Cafeteria,North Beach,60,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-081,6,School/College Cafeteria,North Beach,111,5,0,0,0,0,0,0,0,0,0,0,1.0,0
est-081,7,School/College Cafeteria,North Beach,68,6,0,0,0,0,0,0,0,0,0,0,1.0,0
est-081,8,School/College Cafeteria,North Beach,110,7,0,0,0,0,0,0,0,0,0,0,1.0,0
est-082,2,Restaurant,Tenderloin,44,1,1,1,0,0,0,0,1,0,0,0,1.0,1
est-082,3,Restaurant,Tenderloin,94,2,4,2,0,0,0,1,2,0,0,0,1.0,1
est-082,4,Restaurant,Tenderloin,21,3,7,3,0,0,1,2,3,0,0,1,0.6666666666666666,1
est-082,5,Restaurant,Tenderloin,104,4,10,4,0,0,2,2,4,0,0,2,0.5,1
est-082,6,Restaurant,Tenderloin,100,5,13,5,0,0,2,2,5,0,0,2,0.6,1
est-082,7,Restaurant,Tenderloin,21,6,14,5,1,0,2,2,5,1,0,2,0.6666666666666666,0
est-082,8,Restaurant,Tenderloin,30,7,14,5,1,0,2,2,5,1,0,2,0.7142857142857143,1
est-083,2,Food Truck,Tenderloin,67,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-083,3,Food Truck,Tenderloin,115,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-083,4,Food Truck,Tenderloin,79,3,3,0,0,3,0,0,0,0,0,0,1.0,0
est-083,5,Food Truck,Tenderloin,61,4,3,0,0,3,0,0,0,0,0,0,1.0,0
est-083,6,Food Truck,Tenderloin,88,5,3,0,0,3,0,0,0,0,0,0,1.0,1
est-083,7,Food Truck,Tenderloin,103,6,6,1,0,3,0,0,1,0,0,0,1.0,1
est-083,8,Food Truck,Tenderloin,68,7,7,1,1,3,1,0,1,1,0,1,0.8571428571428571,1
est-084,2,Bakery,Haight,101,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-084,3,Bakery,Haight,94,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-084,4,Bakery,Haight,29,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-084,5,Bakery,Haight,72,4,2,0,0,2,0,0,0,0,0,0,1.0,1
est-084,6,Bakery,Haight,97,5,4,1,0,2,1,0,1,0,0,1,0.8,1
est-084,7,Bakery,Haight,99,6,6,2,0,2,2,1,2,0,0,2,0.6666666666666666,1
est-084,8,Bakery,Haight,110,7,7,3,0,2,2,1,3,0,0,2,0.7142857142857143,1
est-085,2,Hotel,SoMa,15,1,0,0,0,0,0,0,0,0,0,0,1.0,1
est-085,3,Hotel,SoMa,68,2,2,0,1,0,0,0,0,1,0,0,1.0,0
est-085,4,Hotel,SoMa,43,3,2,0,1,0,0,0,0,1,0,0,1.0,0
est-085,5,Hotel,SoMa,27,4,2,0,1,0,0,0,0,1,0,0,1.0,0
est-085,6,Hotel,SoMa,52,5,2,0,1,0,0,0,0,1,0,0,1.0,0
est-085,7,Hotel,SoMa,110,6,2,0,1,0,0,0,0,1,0,0,1.0,0
est-085,8,Hotel,SoMa,100,7,2,0,1,0,0,0,0,1,0,0,1.0,1
est-086,2,Hospital Kitchen,North Beach,92,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-086,3,Hospital Kitchen,North Beach,25,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-086,4,Hospital Kitchen,North Beach,29,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-086,5,Hospital Kitchen,North Beach,68,4,1,0,0,1,0,0,0,0,0,0,1.0,0
est-086,6,Hospital Kitchen,North Beach,49,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-086,7,Hospital Kitchen,North Beach,90,6,3,0,0,3,0,0,0,0,0,0,1.0,0
est-086,8,Hospital Kitchen,North Beach,113,7,3,0,0,3,0,0,0,0,0,0,1.0,0
est-087,2,School/College Cafeteria,North Beach,64,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-087,3,School/College Cafeteria,North Beach,115,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-087,4,School/College Cafeteria,North Beach,28,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-087,5,School/College Cafeteria,North Beach,23,4,2,0,0,2,0,0,0,0,0,0,1.0,0
est-087,6,School/College Cafeteria,North Beach,60,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-087,7,School/College Cafeteria,North Beach,86,6,3,0,0,3,0,0,0,0,0,0,1.0,0
est-087,8,School/College Cafeteria,North Beach,36,7,3,0,0,3,0,0,0,0,0,0,1.0,0
est-088,2,Hotel,Mission District,64,1,2,1,0,0,0,0,1,0,0,0,1.0,0
est-088,3,Hotel,Mission District,78,2,2,1,0,0,0,0,1,0,0,0,1.0,0
est-088,4,Hotel,Mission District,65,3,2,1,0,0,0,0,1,0,0,0,1.0,1
est-088,5,Hotel,Mission District,24,4,5,2,0,0,1,1,2,0,0,1,0.75,1
est-088,6,Hotel,Mission District,55,5,6,2,1,0,2,1,2,1,0,2,0.6,1
est-088,7,Hotel,Mission District,96,6,9,2,2,0,2,1,2,2,0,2,0.6666666666666666,1
est-088,8,Hotel,Mission District,45,7,12,3,2,0,3,1,3,2,0,3,0.5714285714285714,1
est-089,2,Bakery,Marina,34,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-089,3,Bakery,Marina,80,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-089,4,Bakery,Marina,35,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-089,5,Bakery,Marina,48,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-089,6,Bakery,Marina,17,5,1,0,0,1,0,0,0,0,0,0,1.0,0
est-089,7,Bakery,Marina,81,6,1,0,0,1,0,0,0,0,0,0,1.0,1
est-089,8,Bakery,Marina,77,7,4,0,1,1,0,0,0,1,0,0,1.0,0
est-090,2,Institutional Kitchen,Haight,27,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-090,3,Institutional Kitchen,Haight,28,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-090,4,Institutional Kitchen,Haight,19,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-090,5,Institutional Kitchen,Haight,19,4,2,0,0,2,0,0,0,0,0,0,1.0,0
est-090,6,Institutional Kitchen,Haight,33,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-090,7,Institutional Kitchen,Haight,18,6,2,0,0,2,0,0,0,0,0,0,1.0,0
est-090,8,Institutional Kitchen,Haight,108,7,2,0,0,2,0,0,0,0,0,0,1.0,0
est-091,2,Cafe,Richmond,23,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-091,3,Cafe,Richmond,100,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-091,4,Cafe,Richmond,116,3,3,0,0,3,0,0,0,0,0,0,1.0,0
est-091,5,Cafe,Richmond,65,4,4,0,0,4,0,0,0,0,0,0,1.0,1
est-091,6,Cafe,Richmond,53,5,6,0,1,4,0,0,0,1,0,0,1.0,0
est-091,7,Cafe,Richmond,15,6,6,0,1,4,0,0,0,1,0,0,1.0,0
est-091,8,Cafe,Richmond,114,7,7,0,1,5,0,0,0,1,0,0,1.0,0
est-092,2,Institutional Kitchen,Sunset,113,1,0,0,0,0,0,0,0,0,0,0,1.0,1
est-092,3,Institutional Kitchen,Sunset,14,2,3,0,1,0,1,0,0,1,0,1,0.5,0
est-092,4,Institutional Kitchen,Sunset,83,3,4,0,1,1,1,0,0,1,0,1,0.6666666666666666,1
est-092,5,Institutional Kitchen,Sunset,14,4,7,0,2,1,1,0,0,2,0,1,0.75,0
est-092,6,Institutional Kitchen,Sunset,108,5,7,0,2,1,1,0,0,2,0,1,0.8,0
est-092,7,Institutional Kitchen,Sunset,81,6,8,0,2,2,1,0,0,2,0,1,0.8333333333333334,0
est-092,8,Institutional Kitchen,Sunset,21,7,8,0,2,2,1,0,0,2,0,1,0.8571428571428571,0
est-093,2,School/College Cafeteria,Marina,80,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-093,3,School/College Cafeteria,Marina,72,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-093,4,School/College Cafeteria,Marina,26,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-093,5,School/College Cafeteria,Marina,64,4,1,0,0,1,0,0,0,0,0,0,1.0,1
est-093,6,School/College Cafeteria,Marina,51,5,4,1,0,1,1,0,1,0,0,1,0.8,1
est-093,7,School/College Cafeteria,Marina,120,6,6,1,1,1,2,0,1,1,0,2,0.6666666666666666,1
est-093,8,School/College Cafeteria,Marina,31,7,8,2,1,1,2,1,2,1,0,2,0.7142857142857143,1
est-094,2,Hospital Kitchen,Richmond,40,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-094,3,Hospital Kitchen,Richmond,29,2,0,0,0,0,0,0,0,0,0,0,1.0,1
est-094,4,Hospital Kitchen,Richmond,41,3,3,1,0,0,0,0,1,0,0,0,1.0,0
est-094,5,Hospital Kitchen,Richmond,25,4,3,1,0,0,0,0,1,0,0,0,1.0,0
est-094,6,Hospital Kitchen,Richmond,64,5,3,1,0,0,0,0,1,0,0,0,1.0,0
est-094,7,Hospital Kitchen,Richmond,47,6,3,1,0,0,0,0,1,0,0,0,1.0,0
est-094,8,Hospital Kitchen,Richmond,65,7,4,1,0,1,0,0,1,0,0,0,1.0,0
est-095,2,Cafe,Marina,42,1,1,1,0,0,0,1,1,0,0,0,1.0,1
est-095,3,Cafe,Marina,88,2,3,2,0,0,0,1,2,0,0,0,1.0,1
est-095,4,Cafe,Marina,70,3,4,3,0,0,0,2,3,0,0,0,1.0,1
est-095,5,Cafe,Marina,56,4,5,3,1,0,0,2,3,1,0,0,1.0,1
est-095,6,Cafe,Marina,106,5,7,4,1,0,0,2,4,1,0,0,1.0,1
est-095,7,Cafe,Marina,37,6,8,5,1,0,1,3,5,1,0,1,0.8333333333333334,1
est-095,8,Cafe,Marina,93,7,10,5,2,0,2,3,5,2,0,2,0.7142857142857143,1
est-096,2,Restaurant,Marina,96,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-096,3,Restaurant,Marina,94,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-096,4,Restaurant,Marina,16,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-096,5,Restaurant,Marina,59,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-096,6,Restaurant,Marina,58,5,0,0,0,0,0,0,0,0,0,0,1.0,0
est-096,7,Restaurant,Marina,63,6,0,0,0,0,0,0,0,0,0,0,1.0,0
est-096,8,Restaurant,Marina,90,7,1,0,0,1,0,0,0,0,0,0,1.0,1
est-097,2,Cafe,SoMa,82,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-097,3,Cafe,SoMa,21,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-097,4,Cafe,SoMa,87,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-097,5,Cafe,SoMa,59,4,1,0,0,1,0,0,0,0,0,0,1.0,0
est-097,6,Cafe,SoMa,36,5,1,0,0,1,0,0,0,0,0,0,1.0,0
est-097,7,Cafe,SoMa,117,6,1,0,0,1,0,0,0,0,0,0,1.0,0
est-097,8,Cafe,SoMa,89,7,1,0,0,1,0,0,0,0,0,0,1.0,1
est-098,2,Cafe,Tenderloin,16,1,2,1,0,0,0,1,1,0,0,0,1.0,0
est-098,3,Cafe,Tenderloin,92,2,3,1,0,1,0,1,1,0,0,0,1.0,1
est-098,4,Cafe,Tenderloin,55,3,4,2,0,1,0,2,2,0,0,0,1.0,1
est-098,5,Cafe,Tenderloin,81,4,5,3,0,1,0,2,3,0,0,0,1.0,1
est-098,6,Cafe,Tenderloin,26,5,6,4,0,1,1,2,4,0,0,1,0.8,1
est-098,7,Cafe,Tenderloin,115,6,8,5,0,1,1,3,5,0,0,1,0.8333333333333334,1
est-098,8,Cafe,Tenderloin,85,7,10,5,1,1,2,3,5,1,0,2,0.7142857142857143,1
est-099,2,Bakery,Richmond,36,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-099,3,Bakery,Richmond,87,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-099,4,Bakery,Richmond,86,3,1,0,0,1,0,0,0,0,0,0,1.0,1
est-099,5,Bakery,Richmond,95,4,4,1,0,1,0,0,1,0,0,0,1.0,0
est-099,6,Bakery,Richmond,32,5,4,1,0,1,0,0,1,0,0,0,1.0,1
est-099,7,Bakery,Richmond,25,6,5,2,0,1,1,0,2,0,0,1,0.8333333333333334,1
est-099,8,Bakery,Richmond,71,7,8,2,1,1,1,0,2,1,0,1,0.8571428571428571,1
est-100,2,Hotel,Mission District,35,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-100,3,Hotel,Mission District,62,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-100,4,Hotel,Mission District,120,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-100,5,Hotel,Mission District,97,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-100,6,Hotel,Mission District,71,5,1,0,0,1,0,0,0,0,0,0,1.0,1
est-100,7,Hotel,Mission District,23,6,2,1,0,1,0,1,1,0,0,0,1.0,1
est-100,8,Hotel,Mission District,25,7,4,2,0,1,0,2,2,0,0,0,1.0,1
est-101,2,Food Truck,SoMa,26,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-101,3,Food Truck,SoMa,66,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-101,4,Food Truck,SoMa,107,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-101,5,Food Truck,SoMa,52,4,1,0,0,1,0,0,0,0,0,0,1.0,1
est-101,6,Food Truck,SoMa,20,5,2,1,0,1,0,0,1,0,0,0,1.0,1
est-101,7,Food Truck,SoMa,75,6,4,2,0,1,0,0,2,0,0,0,1.0,1
est-101,8,Food Truck,SoMa,74,7,5,3,0,1,0,0,3,0,0,0,1.0,1
est-102,2,School/College Cafeteria,Marina,62,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-102,3,School/College Cafeteria,Marina,47,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-102,4,School/College Cafeteria,Marina,48,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-102,5,School/College Cafeteria,Marina,103,4,3,0,0,3,0,0,0,0,0,0,1.0,0
est-102,6,School/College Cafeteria,Marina,58,5,4,0,0,4,0,0,0,0,0,0,1.0,0
est-102,7,School/College Cafeteria,Marina,110,6,4,0,0,4,0,0,0,0,0,0,1.0,0
est-102,8,School/College Cafeteria,Marina,63,7,4,0,0,4,0,0,0,0,0,0,1.0,0
est-103,2,Institutional Kitchen,Haight,64,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-103,3,Institutional Kitchen,Haight,78,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-103,4,Institutional Kitchen,Haight,87,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-103,5,Institutional Kitchen,Haight,29,4,1,0,0,1,0,0,0,0,0,0,1.0,0
est-103,6,Institutional Kitchen,Haight,35,5,1,0,0,1,0,0,0,0,0,0,1.0,0
est-103,7,Institutional Kitchen,Haight,30,6,1,0,0,1,0,0,0,0,0,0,1.0,1
est-103,8,Institutional Kitchen,Haight,119,7,2,0,1,1,0,0,0,1,0,0,1.0,0
est-104,2,School/College Cafeteria,Sunset,25,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-104,3,School/College Cafeteria,Sunset,55,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-104,4,School/College Cafeteria,Sunset,15,3,0,0,0,0,0,0,0,0,0,0,1.0,0
est-104,5,School/College Cafeteria,Sunset,80,4,0,0,0,0,0,0,0,0,0,0,1.0,0
est-104,6,School/College Cafeteria,Sunset,33,5,1,0,0,1,0,0,0,0,0,0,1.0,0
est-104,7,School/College Cafeteria,Sunset,111,6,1,0,0,1,0,0,0,0,0,0,1.0,0
est-104,8,School/College Cafeteria,Sunset,27,7,2,0,0,2,0,0,0,0,0,0,1.0,0
est-105,2,School/College Cafeteria,Nob Hill,63,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-105,3,School/College Cafeteria,Nob Hill,74,2,0,0,0,0,0,0,0,0,0,0,1.0,1
est-105,4,School/College Cafeteria,Nob Hill,65,3,2,1,0,0,0,0,1,0,0,0,1.0,1
est-105,5,School/College Cafeteria,Nob Hill,74,4,4,1,1,0,1,0,1,1,0,1,0.75,0
est-105,6,School/College Cafeteria,Nob Hill,16,5,4,1,1,0,1,0,1,1,0,1,0.8,1
est-105,7,School/College Cafeteria,Nob Hill,101,6,6,2,1,0,1,0,2,1,0,1,0.8333333333333334,1
est-105,8,School/College Cafeteria,Nob Hill,119,7,7,3,1,0,1,0,3,1,0,1,0.8571428571428571,1
est-106,2,Cafe,Richmond,61,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-106,3,Cafe,Richmond,34,2,0,0,0,0,0,0,0,0,0,0,1.0,1
est-106,4,Cafe,Richmond,86,3,3,1,0,0,0,1,1,0,0,0,1.0,1
est-106,5,Cafe,Richmond,21,4,4,1,1,0,1,1,1,1,0,1,0.75,1
est-106,6,Cafe,Richmond,61,5,6,2,1,0,2,2,2,1,0,2,0.6,1
est-106,7,Cafe,Richmond,44,6,9,3,1,0,2,2,3,1,0,2,0.6666666666666666,1
est-106,8,Cafe,Richmond,84,7,12,4,1,0,2,2,4,1,0,2,0.7142857142857143,1
est-107,2,Hotel,Financial District,87,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-107,3,Hotel,Financial District,42,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-107,4,Hotel,Financial District,48,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-107,5,Hotel,Financial District,113,4,2,0,0,2,0,0,0,0,0,0,1.0,0
est-107,6,Hotel,Financial District,74,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-107,7,Hotel,Financial District,90,6,2,0,0,2,0,0,0,0,0,0,1.0,0
est-107,8,Hotel,Financial District,91,7,3,0,0,3,0,0,0,0,0,0,1.0,0
est-108,2,School/College Cafeteria,Richmond,46,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-108,3,School/College Cafeteria,Richmond,80,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-108,4,School/College Cafeteria,Richmond,27,3,0,0,0,0,0,0,0,0,0,0,1.0,1
est-108,5,School/College Cafeteria,Richmond,85,4,3,0,1,0,0,0,0,1,0,0,1.0,0
est-108,6,School/College Cafeteria,Richmond,52,5,3,0,1,0,0,0,0,1,0,0,1.0,0
est-108,7,School/College Cafeteria,Richmond,57,6,3,0,1,0,0,0,0,1,0,0,1.0,0
est-108,8,School/College Cafeteria,Richmond,49,7,3,0,1,0,0,0,0,1,0,0,1.0,0
est-109,2,School/College Cafeteria,North Beach,21,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-109,3,School/College Cafeteria,North Beach,90,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-109,4,School/College Cafeteria,North Beach,31,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-109,5,School/College Cafeteria,North Beach,51,4,1,0,0,1,0,0,0,0,0,0,1.0,0
est-109,6,School/College Cafeteria,North Beach,63,5,1,0,0,1,0,0,0,0,0,0,1.0,0
est-109,7,School/College Cafeteria,North Beach,87,6,1,0,0,1,0,0,0,0,0,0,1.0,0
est-109,8,School/College Cafeteria,North Beach,105,7,1,0,0,1,0,0,0,0,0,0,1.0,0
est-110,2,Institutional Kitchen,Sunset,98,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-110,3,Institutional Kitchen,Sunset,26,2,2,0,0,2,0,0,0,0,0,0,1.0,0
est-110,4,Institutional Kitchen,Sunset,106,3,2,0,0,2,0,0,0,0,0,0,1.0,0
est-110,5,Institutional Kitchen,Sunset,37,4,2,0,0,2,0,0,0,0,0,0,1.0,0
est-110,6,Institutional Kitchen,Sunset,97,5,2,0,0,2,0,0,0,0,0,0,1.0,1
est-110,7,Institutional Kitchen,Sunset,56,6,4,1,0,2,0,0,1,0,0,0,1.0,0
est-110,8,Institutional Kitchen,Sunset,73,7,4,1,0,2,0,0,1,0,0,0,1.0,0
est-111,2,Hotel,Tenderloin,52,1,1,0,1,0,1,0,0,1,0,1,0.0,1
est-111,3,Hotel,Tenderloin,86,2,2,1,1,0,1,1,1,1,0,1,0.5,0
est-111,4,Hotel,Tenderloin,32,3,2,1,1,0,1,1,1,1,0,1,0.6666666666666666,1
est-111,5,Hotel,Tenderloin,36,4,5,2,1,0,2,2,2,1,0,2,0.5,1
est-111,6,Hotel,Tenderloin,35,5,6,3,1,0,2,3,3,1,0,2,0.6,1
est-111,7,Hotel,Tenderloin,92,6,7,4,1,0,3,3,4,1,0,3,0.5,1
est-111,8,Hotel,Tenderloin,18,7,9,5,1,0,4,3,5,1,0,4,0.42857142857142855,1
est-112,2,Cafe,Mission District,30,1,3,1,0,0,1,0,1,0,0,1,0.0,1
est-112,3,Cafe,Mission District,52,2,6,2,0,0,1,1,2,0,0,1,0.5,0
est-112,4,Cafe,Mission District,80,3,6,2,0,0,1,1,2,0,0,1,0.6666666666666666,1
est-112,5,Cafe,Mission District,76,4,8,3,0,0,2,1,3,0,0,2,0.5,1
est-112,6,Cafe,Mission District,16,5,9,4,0,0,2,1,4,0,0,2,0.6,1
est-112,7,Cafe,Mission District,16,6,12,4,1,0,3,1,4,1,0,3,0.5,1
est-112,8,Cafe,Mission District,62,7,13,5,1,0,3,1,5,1,0,3,0.5714285714285714,1
est-113,2,Restaurant,Marina,28,1,1,0,0,1,0,0,0,0,0,0,1.0,0
est-113,3,Restaurant,Marina,84,2,1,0,0,1,0,0,0,0,0,0,1.0,0
est-113,4,Restaurant,Marina,40,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-113,5,Restaurant,Marina,52,4,1,0,0,1,0,0,0,0,0,0,1.0,0
est-113,6,Restaurant,Marina,80,5,2,0,0,2,0,0,0,0,0,0,1.0,0
est-113,7,Restaurant,Marina,31,6,2,0,0,2,0,0,0,0,0,0,1.0,0
est-113,8,Restaurant,Marina,79,7,2,0,0,2,0,0,0,0,0,0,1.0,0
est-114,2,Hotel,Marina,39,1,1,0,1,0,0,0,0,1,0,0,1.0,0
est-114,3,Hotel,Marina,34,2,1,0,1,0,0,0,0,1,0,0,1.0,1
est-114,4,Hotel,Marina,75,3,3,0,2,0,0,0,0,2,0,0,1.0,0
est-114,5,Hotel,Marina,99,4,4,0,2,1,0,0,0,2,0,0,1.0,1
est-114,6,Hotel,Marina,33,5,5,0,3,1,0,0,0,3,0,0,1.0,0
est-114,7,Hotel,Marina,23,6,5,0,3,1,0,0,0,3,0,0,1.0,0
est-114,8,Hotel,Marina,46,7,6,0,3,2,0,0,0,3,0,0,1.0,0
est-115,2,School/College Cafeteria,Financial District,60,1,1,0,1,0,0,0,0,1,0,0,1.0,0
est-115,3,School/College Cafeteria,Financial District,108,2,1,0,1,0,0,0,0,1,0,0,1.0,1
est-115,4,School/College Cafeteria,Financial District,56,3,2,1,1,0,0,1,1,1,0,0,1.0,1
est-115,5,School/College Cafeteria,Financial District,107,4,4,1,2,0,1,1,1,2,0,1,0.75,1
est-115,6,School/College Cafeteria,Financial District,48,5,6,2,2,0,1,2,2,2,0,1,0.8,1
est-115,7,School/College Cafeteria,Financial District,97,6,9,2,3,0,1,2,2,3,0,1,0.8333333333333334,1
est-115,8,School/College Cafeteria,Financial District,34,7,10,3,3,0,2,2,3,3,0,2,0.7142857142857143,1
est-116,2,Food Truck,Sunset,30,1,3,0,1,0,0,0,0,1,0,0,1.0,0
est-116,3,Food Truck,Sunset,66,2,3,0,1,0,0,0,0,1,0,0,1.0,0
est-116,4,Food Truck,Sunset,97,3,4,0,1,1,0,0,0,1,0,0,1.0,1
est-116,5,Food Truck,Sunset,109,4,7,0,2,1,0,0,0,2,0,0,1.0,0
est-116,6,Food Truck,Sunset,99,5,7,0,2,1,0,0,0,2,0,0,1.0,0
est-116,7,Food Truck,Sunset,102,6,7,0,2,1,0,0,0,2,0,0,1.0,0
est-116,8,Food Truck,Sunset,98,7,8,0,2,2,0,0,0,2,0,0,1.0,0
est-117,2,Food Truck,SoMa,92,1,0,0,0,0,0,0,0,0,0,0,1.0,1
est-117,3,Food Truck,SoMa,74,2,3,0,1,0,0,0,0,1,0,0,1.0,0
est-117,4,Food Truck,SoMa,23,3,3,0,1,0,0,0,0,1,0,0,1.0,0
est-117,5,Food Truck,SoMa,56,4,3,0,1,0,0,0,0,1,0,0,1.0,0
est-117,6,Food Truck,SoMa,42,5,4,0,1,1,0,0,0,1,0,0,1.0,0
est-117,7,Food Truck,SoMa,118,6,4,0,1,1,0,0,0,1,0,0,1.0,1
est-117,8,Food Truck,SoMa,77,7,6,1,1,1,1,0,1,1,0,1,0.8571428571428571,1
est-118,2,Restaurant,Marina,14,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-118,3,Restaurant,Marina,93,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-118,4,Restaurant,Marina,85,3,0,0,0,0,0,0,0,0,0,0,1.0,1
est-118,5,Restaurant,Marina,118,4,3,1,0,0,0,1,1,0,0,0,1.0,1
est-118,6,Restaurant,Marina,105,5,5,2,0,0,0,1,2,0,0,0,1.0,1
est-118,7,Restaurant,Marina,14,6,8,3,0,0,0,2,3,0,0,0,1.0,1
est-118,8,Restaurant,Marina,80,7,11,3,1,0,1,2,3,1,0,1,0.8571428571428571,1
est-119,2,Food Truck,Marina,64,1,1,0,0,1,0,0,0,0,0,0,1.0,1
est-119,3,Food Truck,Marina,67,2,2,0,1,1,1,0,0,1,0,1,0.5,1
est-119,4,Food Truck,Marina,112,3,5,0,2,1,1,0,0,2,0,1,0.6666666666666666,0
est-119,5,Food Truck,Marina,89,4,5,0,2,1,1,0,0,2,0,1,0.75,0
est-119,6,Food Truck,Marina,77,5,6,0,2,2,1,0,0,2,0,1,0.8,1
est-119,7,Food Truck,Marina,75,6,9,1,2,2,1,0,1,2,0,1,0.8333333333333334,0
est-119,8,Food Truck,Marina,36,7,9,1,2,2,1,0,1,2,0,1,0.8571428571428571,1
est-120,2,Food Truck,Haight,63,1,0,0,0,0,0,0,0,0,0,0,1.0,0
est-120,3,Food Truck,Haight,102,2,0,0,0,0,0,0,0,0,0,0,1.0,0
est-120,4,Food Truck,Haight,57,3,1,0,0,1,0,0,0,0,0,0,1.0,0
est-120,5,Food Truck,Haight,31,4,1,0,0,1,0,0,0,0,0,0,1.0,1
est-120,6,Food Truck,Haight,52,5,4,0,1,1,0,0,0,1,0,0,1.0,0
est-120,7,Food Truck,Haight,54,6,4,0,1,1,0,0,0,1,0,0,1.0,0
est-120,8,Food Truck,Haight,94,7,4,0,1,1,0,0,0,1,0,0,1.0,1
